problem,case,method,h,k,lambda,x,t,exact,numerical,absolute_error
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.004,-0.6908386214913959,-0.6938038002285797,0.0029651787371838267
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.004,-0.5019236385020978,-0.5040779669577988,0.002154328455701071
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.004,-0.26387687266859,-0.26500947016347554,0.0011325974948855344
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.004,-2.0915093562168243e-16,0.0,2.0915093562168243e-16
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.005,0.0,0.0,0.0
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.005,0.25366238383216816,0.2550240575205931,0.0013616736884249359
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.005,0.482494526165092,0.4850845834339802,0.002590057268888224
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.005,0.6640967425399382,0.6676616505378209,0.0035649079978826714
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.005,0.7806925427208942,0.7848833434147641,0.0041908006938699005
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.005,0.8208687174155399,0.8252751860344556,0.004406468618915693
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.005,0.7806925427208942,0.784883343414764,0.0041908006938697895
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.005,0.6640967425399382,0.6676616505378208,0.0035649079978825604
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.005,0.48249452616509203,0.4850845834339802,0.0025900572688881685
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.005,0.25366238383216827,0.2550240575205931,0.0013616736884248248
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.005,1.0052742473031342e-16,-9.639895200574013e-17,1.9692637673605353e-16
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.005,-0.25366238383216844,-0.2550240575205933,0.0013616736884248803
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.005,-0.48249452616509214,-0.48508458343398053,0.0025900572688883905
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.005,-0.6640967425399381,-0.6676616505378212,0.0035649079978831155
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.005,-0.7806925427208942,-0.7848833434147644,0.004190800693870234
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.005,-0.8208687174155399,-0.8252751860344557,0.004406468618915804
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.005,-0.7806925427208943,-0.7848833434147642,0.0041908006938699005
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.005,-0.6640967425399378,-0.6676616505378207,0.0035649079978828935
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.005,-0.48249452616509214,-0.4850845834339802,0.0025900572688880574
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.005,-0.2536623838321684,-0.2550240575205931,0.0013616736884247138
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.005,-2.0105484946062683e-16,0.0,2.0105484946062683e-16
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.006,0.0,0.0,0.0
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.006,0.2438432907010778,0.24541488979298537,0.0015715990919075717
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.006,0.46381750115222703,0.4668068602669514,0.002989359114724366
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.006,0.638390022984043,0.6425045228233452,0.0041144998393022325
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.006,0.7504724814413468,0.75530936609355,0.004836884652203222
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.006,0.7890934645659302,0.7941792660607198,0.005085801494789544
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.006,0.7504724814413468,0.7553093660935498,0.004836884652203
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.006,0.638390022984043,0.642504522823345,0.0041144998393020105
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.006,0.4638175011522271,0.4668068602669513,0.0029893591147241994
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.006,0.2438432907010779,0.24541488979298534,0.001571599091907433
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.006,9.663607856087618e-17,-1.0622051844917872e-16,2.028565970100549e-16
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.006,-0.24384329070107807,-0.2454148897929856,0.0015715990919075162
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.006,-0.4638175011522272,-0.46680686026695173,0.0029893591147245324
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.006,-0.6383900229840429,-0.6425045228233457,0.004114499839302788
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.006,-0.7504724814413468,-0.7553093660935504,0.004836884652203555
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.006,-0.7890934645659302,-0.79417926606072,0.005085801494789766
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.006,-0.7504724814413468,-0.7553093660935501,0.004836884652203333
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.006,-0.6383900229840426,-0.6425045228233451,0.004114499839302566
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.006,-0.4638175011522272,-0.4668068602669513,0.0029893591147240883
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.006,-0.24384329070107802,-0.24541488979298537,0.0015715990919073497
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.006,-1.9327215712175235e-16,0.0,1.9327215712175235e-16
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.007,0.0,0.0,0.0
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.007,0.23440428778462807,0.23616779027696133,0.0017635024923332576
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.007,0.44586345069019007,0.44921783176386254,0.0033543810736724744
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.007,0.6136783925288681,0.6182953019930415,0.004616909464173369
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.007,0.7214222175580403,0.7268497201464615,0.005427502588421285
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.007,0.7585482094884801,0.7642550234321606,0.005706813943680444
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.007,0.7214222175580403,0.7268497201464615,0.005427502588421285
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.007,0.6136783925288681,0.6182953019930415,0.004616909464173369
C2,C2_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.007,0.4458634506901901,0.44921783176386243,0.003354381073672308
